x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,STN_ID
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.4,8/4/2018 0:00,ON,2018,8,4,21.9,,14.3,,29.4,,0,,,M,,M,,,0,,0,,3.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.5,8/5/2018 0:00,ON,2018,8,5,23.2,,13.9,,32.4,,0,,,M,,M,,,20,,41,,5.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.6,8/6/2018 0:00,ON,2018,8,6,25.5,,20.1,,30.8,,5.3,,,M,,M,,,28,,54,,7.5,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.7,8/7/2018 0:00,ON,2018,8,7,22.7,,18.1,,27.2,,0.2,,,M,,M,,,0,,0,,4.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.8,8/8/2018 0:00,ON,2018,8,8,19.9,,14,,25.8,,17.6,,,M,,M,,,0,,0,,1.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.9,8/9/2018 0:00,ON,2018,8,9,20.8,,13.4,,28.1,,0,,,M,,M,,,26,,33,,2.8,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.10,8/10/2018 0:00,ON,2018,8,10,18.7,,12.1,,25.3,,0,,,M,,M,,,0,,0,,0.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.11,8/11/2018 0:00,ON,2018,8,11,18.8,,10.4,,27.2,,0,,,M,,M,,,0,,0,,0.8,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.12,8/12/2018 0:00,ON,2018,8,12,20.5,,12.9,,28,,0,,,M,,M,,,0,,0,,2.5,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.13,8/13/2018 0:00,ON,2018,8,13,20.4,,12.7,,28,,0,,,M,,M,,,0,,0,,2.4,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.14,8/14/2018 0:00,ON,2018,8,14,22.6,,15.6,,29.6,,0,,,M,,M,,,29,,41,,4.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.15,8/15/2018 0:00,ON,2018,8,15,22.2,,14.5,,29.9,,0,,,M,,M,,,29,,39,,4.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.16,8/16/2018 0:00,ON,2018,8,16,22.1,,15,,29.2,,5.7,,,M,,M,,,23,,39,,4.1,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.17,8/17/2018 0:00,ON,2018,8,17,23.3,,19.6,,26.9,,33.3,,,M,,M,,,27,,33,,5.3,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.18,8/18/2018 0:00,ON,2018,8,18,20,,15.4,,24.5,,0,,,M,,M,,,0,,0,,2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.19,8/19/2018 0:00,ON,2018,8,19,19.2,,12.9,,25.4,,0.2,,,M,,M,,,0,,0,,1.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.20,8/20/2018 0:00,ON,2018,8,20,19.2,,13,,25.4,,0,,,M,,M,,,13,,32,,1.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.21,8/21/2018 0:00,ON,2018,8,21,21.3,,18,,24.5,,10.3,,,M,,M,,,20,,43,,3.3,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.22,8/22/2018 0:00,ON,2018,8,22,16.2,,11.9,,20.5,,1.8,,,M,,M,,,33,,43,,0,,1.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.23,8/23/2018 0:00,ON,2018,8,23,18.4,,11.4,,25.3,,0,,,M,,M,,,25,,43,,0.4,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.24,8/24/2018 0:00,ON,2018,8,24,17.8,,9.8,,25.8,,0,,,M,,M,,,23,,37,,0,,0.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.25,8/25/2018 0:00,ON,2018,8,25,20.5,,16.7,,24.2,,13.3,,,M,,M,,,18,,39,,2.5,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.26,8/26/2018 0:00,ON,2018,8,26,22.2,,17.3,,27,,0,,,M,,M,,,25,,43,,4.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.27,8/27/2018 0:00,ON,2018,8,27,22.9,,17.3,,28.5,,1.5,,,M,,M,,,20,,43,,4.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.28,8/28/2018 0:00,ON,2018,8,28,27,,22.6,,31.3,,0,,,M,,M,,,20,,56,,9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.29,8/29/2018 0:00,ON,2018,8,29,21.4,,15.3,,27.4,,2.6,,,M,,M,,,26,,50,,3.4,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.30,8/30/2018 0:00,ON,2018,8,30,15.1,,10,,20.1,,0,,,M,,M,,,0,,0,,0,,2.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.8.31,8/31/2018 0:00,ON,2018,8,31,16.3,,8.5,,24,,0,,,M,,M,,,0,,0,,0,,1.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.1,9/1/2018 0:00,ON,2018,9,1,19.8,,10.1,,29.5,,0.2,,,M,,M,,,18,,33,,1.8,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.2,9/2/2018 0:00,ON,2018,9,2,25.6,,21.6,,29.6,,0.2,,,M,,M,,,22,,37,,7.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.3,9/3/2018 0:00,ON,2018,9,3,23.6,,17.3,,29.8,,0,,,M,,M,,,27,,37,,5.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.4,9/4/2018 0:00,ON,2018,9,4,22.7,,16,,29.4,,0,,,M,,M,,,0,,0,,4.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.5,9/5/2018 0:00,ON,2018,9,5,25.5,,18.5,,32.4,,6.3,,,M,,M,,,25,,52,,7.5,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.6,9/6/2018 0:00,ON,2018,9,6,19.1,,13.5,,24.7,,0,,,M,,M,,,0,,0,,1.1,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.7,9/7/2018 0:00,ON,2018,9,7,17.3,,11.2,,23.3,,0,,,M,,M,,,0,,0,,0,,0.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.8,9/8/2018 0:00,ON,2018,9,8,12.1,,8.1,,16,,0,,,M,,M,,,6,,33,,0,,5.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.9,9/9/2018 0:00,ON,2018,9,9,12.1,,9,,15.2,,0,,,M,,M,,,7,,61,,0,,5.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.10,9/10/2018 0:00,ON,2018,9,10,12.7,,11.8,,13.5,,13.4,,,M,,M,,,8,,54,,0,,5.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.11,9/11/2018 0:00,ON,2018,9,11,16.7,,11.1,,22.3,,0,,,M,,M,,,0,,0,,0,,1.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.12,9/12/2018 0:00,ON,2018,9,12,16.8,,10.2,,23.3,,0.2,,,M,,M,,,0,,0,,0,,1.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.13,9/13/2018 0:00,ON,2018,9,13,19.2,,12.4,,25.9,,0,,,M,,M,,,10,,39,,1.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.14,9/14/2018 0:00,ON,2018,9,14,21.6,,14.5,,28.7,,0,,,M,,M,,,20,,33,,3.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.15,9/15/2018 0:00,ON,2018,9,15,21.9,,14.3,,29.5,,0.2,,,M,,M,,,0,,0,,3.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.16,9/16/2018 0:00,ON,2018,9,16,22.2,,15.2,,29.1,,0.2,,,M,,M,,,0,,0,,4.2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.17,9/17/2018 0:00,ON,2018,9,17,20.7,,13.5,,27.8,,0,,,M,,M,,,0,,0,,2.7,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.18,9/18/2018 0:00,ON,2018,9,18,20,,14,,25.9,,0.2,,,M,,M,,,29,,33,,2,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.19,9/19/2018 0:00,ON,2018,9,19,17.2,,11.1,,23.2,,0,,,M,,M,,,0,,0,,0,,0.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.20,9/20/2018 0:00,ON,2018,9,20,14.3,,9.4,,19.2,,0,,,M,,M,,,9,,32,,0,,3.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.21,9/21/2018 0:00,ON,2018,9,21,20.6,,11,,30.1,,0.5,,,M,,M,,,29,,74,,2.6,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.22,9/22/2018 0:00,ON,2018,9,22,10,,3.5,,16.5,,0,,,M,,M,,,31,,33,,0,,8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.23,9/23/2018 0:00,ON,2018,9,23,10.8,,1.1,,20.4,,0,,,M,,M,,,0,,0,,0,,7.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.24,9/24/2018 0:00,ON,2018,9,24,14.1,,10.2,,18,,2.7,,,M,,M,,,10,,44,,0,,3.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.25,9/25/2018 0:00,ON,2018,9,25,18.3,,15.5,,21.1,,9.4,,,M,,M,,,24,,57,,0.3,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.26,9/26/2018 0:00,ON,2018,9,26,14.2,,6.6,,21.7,,0,,,M,,M,,,22,,52,,0,,3.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.27,9/27/2018 0:00,ON,2018,9,27,10,,2.9,,17.1,,0,,,M,,M,,,0,,0,,0,,8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.28,9/28/2018 0:00,ON,2018,9,28,12.2,,3.5,,20.9,,4.3,,,M,,M,,,22,,54,,0,,5.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.29,9/29/2018 0:00,ON,2018,9,29,10.9,,6.5,,15.3,,0.2,,,M,,M,,,25,,41,,0,,7.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.9.30,9/30/2018 0:00,ON,2018,9,30,9.4,,7.6,,11.1,,13.5,,,M,,M,,,0,,0,,0,,8.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.1,10/1/2018 0:00,ON,2018,10,1,9.2,,6.9,,11.4,,11.5,,,M,,M,,,6,,37,,0,,8.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.2,10/2/2018 0:00,ON,2018,10,2,12.7,,8.7,,16.7,,9.6,,,M,,M,,,28,,33,,0,,5.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.3,10/3/2018 0:00,ON,2018,10,3,15.1,,9.5,,20.7,,0,,,M,,M,,,19,,39,,0,,2.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.4,10/4/2018 0:00,ON,2018,10,4,12.4,,2.8,,22,,2.5,,,M,,M,,,21,,59,,0,,5.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.5,10/5/2018 0:00,ON,2018,10,5,5.8,,0.7,,10.8,,0,,,M,,M,,,10,,43,,0,,12.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.6,10/6/2018 0:00,ON,2018,10,6,15.8,,10.1,,21.5,,2.6,,,M,,M,,,0,,0,,0,,2.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.7,10/7/2018 0:00,ON,2018,10,7,13.2,,11.3,,15.1,,1.5,,,M,,M,,,8,,33,,0,,4.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.8,10/8/2018 0:00,ON,2018,10,8,14.4,,10.9,,17.9,,0,,,M,,M,,,10,,35,,0,,3.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.9,10/9/2018 0:00,ON,2018,10,9,19.9,,11.2,,28.5,,0,,,M,,M,,,20,,33,,1.9,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.10,10/10/2018 0:00,ON,2018,10,10,21.3,,16.5,,26,,0.2,,,M,,M,,,20,,46,,3.3,,0,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.11,10/11/2018 0:00,ON,2018,10,11,13.3,,6,,20.5,,0.2,,,M,,M,,,28,,56,,0,,4.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.12,10/12/2018 0:00,ON,2018,10,12,6.6,,4,,9.2,,0.4,,,M,,M,,,29,,44,,0,,11.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.13,10/13/2018 0:00,ON,2018,10,13,3.8,,-1.5,,9,,0.6,,,M,,M,,,26,,37,,0,,14.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.14,10/14/2018 0:00,ON,2018,10,14,6.5,,-1.7,,14.6,,0,,,M,,M,,,22,,37,,0,,11.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.15,10/15/2018 0:00,ON,2018,10,15,7,,2.9,,11.1,,1.7,,,M,,M,,,28,,65,,0,,11,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.16,10/16/2018 0:00,ON,2018,10,16,6.7,,1.7,,11.7,,0,,,M,,M,,,24,,52,,0,,11.3,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.17,10/17/2018 0:00,ON,2018,10,17,3.9,,0.1,,7.7,,1.7,,,M,,M,,,29,,61,,0,,14.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.18,10/18/2018 0:00,ON,2018,10,18,2.9,,-1.9,,7.6,,0,,,M,,M,,,26,,41,,0,,15.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.19,10/19/2018 0:00,ON,2018,10,19,9.1,,2.7,,15.5,,0,,,M,,M,,,23,,65,,0,,8.9,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.20,10/20/2018 0:00,ON,2018,10,20,5.6,,1.1,,10,,2.1,,,M,,M,,,24,,46,,0,,12.4,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.21,10/21/2018 0:00,ON,2018,10,21,2.5,,0.2,,4.8,,0,,,M,,M,,,32,,48,,0,,15.5,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.22,10/22/2018 0:00,ON,2018,10,22,4.8,,-2.3,,11.9,,0,,,M,,M,,,21,,35,,0,,13.2,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.23,10/23/2018 0:00,ON,2018,10,23,2.9,,-2.3,,8,,0.9,,,M,,M,,,31,,54,,0,,15.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.24,10/24/2018 0:00,ON,2018,10,24,0.9,,-2.9,,4.7,,0,,,M,,M,,,34,,35,,0,,17.1,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.25,10/25/2018 0:00,ON,2018,10,25,4.2,,-0.3,,8.6,,0,,,M,,M,,,0,,0,,0,,13.8,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.26,10/26/2018 0:00,ON,2018,10,26,3.3,,-2.2,,8.8,,0,,,M,,M,,,10,,48,,0,,14.7,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.27,10/27/2018 0:00,ON,2018,10,27,2.4,,0.3,,4.5,,6.3,,,M,,M,,,8,,57,,0,,15.6,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.28,10/28/2018 0:00,ON,2018,10,28,3,,0.2,,5.7,,1.3,,,M,,M,,,0,,0,,0,,15,,,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.29,10/29/2018 0:00,ON,2018,10,29,4.5,,0.6,,8.5,,0.2,,,M,,M,,,27,,59,,0,,13.5,,49,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.30,10/30/2018 0:00,ON,2018,10,30,4.3,,-3.3,,11.8,,1.4,,,,,,,,19,,32,,0,,13.7,,49,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.10.31,10/31/2018 0:00,ON,2018,10,31,7.6,,2.2,,13,,8.9,,,,,,,,28,,37,,0,,10.4,,86,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.1,11/1/2018 0:00,ON,2018,11,1,5,,2.9,,7.1,,18.1,,,,,,,,2,,39,,0,,13,,92,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.2,11/2/2018 0:00,ON,2018,11,2,3.6,,2.2,,4.9,,4,,,,,,,,4,,52,,0,,14.4,,90,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.3,11/3/2018 0:00,ON,2018,11,3,1.4,,-2,,4.8,,0,,,,,,,,28,,45,,0,,16.6,,75,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.4,11/4/2018 0:00,ON,2018,11,4,1.2,,-4.8,,7.1,,0,,,,,,,,8,,45,,0,,16.8,,66,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.5,11/5/2018 0:00,ON,2018,11,5,7.4,,3.9,,10.9,,2.5,,,,,,,,18,,33,,0,,10.6,,92,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.6,11/6/2018 0:00,ON,2018,11,6,10.4,,6.8,,13.9,,10.4,,,,,,,,22,,74,,0,,7.6,,71,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.7,11/7/2018 0:00,ON,2018,11,7,4.9,,2.6,,7.1,,1.2,,,,,,,,25,,59,,0,,13.1,,66,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.8,11/8/2018 0:00,ON,2018,11,8,2.4,,0.9,,3.9,,0,,,,,,,,28,,39,,0,,15.6,,61,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.9,11/9/2018 0:00,ON,2018,11,9,0.7,,-0.6,,1.9,,3.7,,,,,,,,26,,68,,0,,17.3,,74,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.10,11/10/2018 0:00,ON,2018,11,10,-1.6,,-4.7,,1.6,,0,,,,,,,,24,,65,,0,,19.6,,66,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.11,11/11/2018 0:00,ON,2018,11,11,-0.9,,-4,,2.3,,0,,,,,,,,23,,35,,0,,18.9,,65,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.12,11/12/2018 0:00,ON,2018,11,12,3,,-0.2,,6.1,,0.7,,,,,,,,,M,,M,0,,15,,51,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.13,11/13/2018 0:00,ON,2018,11,13,-2.3,,-4.8,,0.2,,1.7,,,,,,,,29,,50,,0,,20.3,,71,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.14,11/14/2018 0:00,ON,2018,11,14,-3.8,,-6.6,,-0.9,,0,,,,,,,,27,,39,,0,,21.8,,55,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.15,11/15/2018 0:00,ON,2018,11,15,-4,,-7,,-1,,7.3,,,,,,,,10,,42,,0,,22,,76,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.16,11/16/2018 0:00,ON,2018,11,16,0.5,,-1,,2,,0.6,,,,,,,,25,,48,,0,,17.5,,87,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.17,11/17/2018 0:00,ON,2018,11,17,-0.9,,-3.9,,2.1,,0,,,,,,,,26,,45,,0,,18.9,,71,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.18,11/18/2018 0:00,ON,2018,11,18,-2.1,,-4,,-0.1,,0,,,,,,,,,M,,M,0,,20.1,,68,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.19,11/19/2018 0:00,ON,2018,11,19,-2.4,,-6.8,,2,,0,,,,,,,,,M,,M,0,,20.4,,56,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.20,11/20/2018 0:00,ON,2018,11,20,-2.8,,-5.1,,-0.5,,0.4,,,,,,,,27,,45,,0,,20.8,,63,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.21,11/21/2018 0:00,ON,2018,11,21,-7.7,,-15.4,,0,,0,,,,,,,,28,,59,,0,,25.7,,55,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.22,11/22/2018 0:00,ON,2018,11,22,-11.4,,-16.1,,-6.7,,0,,,,,,,,,M,,M,0,,29.4,,40,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.23,11/23/2018 0:00,ON,2018,11,23,-2.3,,-7.6,,3,,0,,,,,,,,,M,,M,0,,20.3,,53,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.24,11/24/2018 0:00,ON,2018,11,24,1.4,,-2.6,,5.4,,4.9,,,,,,,,12,,32,,0,,16.6,,82,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.25,11/25/2018 0:00,ON,2018,11,25,3,,0.6,,5.4,,0.2,,,,,,,,26,,35,,0,,15,,80,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.26,11/26/2018 0:00,ON,2018,11,26,2.2,,-0.1,,4.5,,16,,,,,,,,6,,54,,0,,15.8,,83,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.27,11/27/2018 0:00,ON,2018,11,27,-1,,-1.9,,0,,0,,,,,,,,30,,58,,0,,19,,83,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.28,11/28/2018 0:00,ON,2018,11,28,-0.3,,-1.7,,1.2,,0,,,,,,,,29,,54,,0,,18.3,,79,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.29,11/29/2018 0:00,ON,2018,11,29,-1.2,,-2.4,,0.1,,0,,,,,,,,26,,35,,0,,19.2,,75,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.11.30,11/30/2018 0:00,ON,2018,11,30,-1,,-2.7,,0.8,,0,,,,,,,,,M,,M,0,,19,,80,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.12.1,12/1/2018 0:00,ON,2018,12,1,0.2,,-1.5,,1.8,,2.9,,,,,,,,10,,54,,0,,17.8,,83,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.12.2,12/2/2018 0:00,ON,2018,12,2,7.3,,1.7,,12.9,,5.1,,,,,,,,21,,48,,0,,10.7,,79,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.12.3,12/3/2018 0:00,ON,2018,12,3,1.5,,-2.2,,5.1,,1.3,,,,,,,,26,,50,,0,,16.5,,74,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.12.4,12/4/2018 0:00,ON,2018,12,4,-4.9,,-9.1,,-0.6,,0,,,,,,,,33,,32,,0,,22.9,,53,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.12.5,12/5/2018 0:00,ON,2018,12,5,-4.7,,-9.4,,0,,0,,,,,,,,25,,42,,0,,22.7,,58,,48569
-80.37861111,43.46083333,KITCHENER/WATERLOO,6144239,6144239.2018.12.6,12/6/2018 0:00,ON,2018,12,6,-3.8,,-6.9,,-0.7,,0,,,,,,,,24,,45,,0,,21.8,,72,,48569
